ID,BSW14,CDT8,CG1,CM10561,CM10562,CM10563,CM11764,CM12785,CM12786,CM15246,CM16483,CM16495,CM21,CM2748,CM2794,CM2822,CM2980,CM2988,CM2991,CM3542,CM3543,CM3642,CM3643,CM3644,CM3651,CM3652,CM3660,CM3661,CM3662,CM3663,CM3713,CM3792,CM3793,CM3795,CM3877,CM6523,CM6539,CM6540,CM6541,CM6565,CM674,CM675,CM860,CM861,CM862,CM933,CM952,CM966,CM967,EA2,G13,G23,G27,G34,G41,J10471,J11098,J11443,J13235,J13244,J15870,J15888,J16158,J16458,J16535,J16543,J17400,J17401,J17402,J17403,J17406,J17407,J17410,J20265,J3716,J3810,J5030,J7727,JM100,JM108,JM11445,JM134,JM1420,JM14415,JM14417,JM14447,JM14448,JM14452,JM145,JM146,JM149,JM15025,JM15026,JM151,JM152,JM153,JM154,JM15445,JM155,JM156,JM157,JM158,JM1596,JM1597,JM1598,JM1600,JM1601,JM163,JM165,JM166,JM167,JM168,JM170,JM18590,JM187,JM188,JM1912,JM1913,JM19746,JM19749,JM19750,JM19751,JM19756,JM19758,JM200,JM205,JM20761,JM210,JM21268,JM21269,JM21271,JM213,JM21357,JM21530,JM21536,JM2205,JM24,JM2935,JM37,JM3944,JM4432,JM47,JM86,JM88,JM89,JM91,JM92,JM93,JM95,JM96,JM97,JM99
"Y CUR LM10 to LM15, anterio-ventral edge of premaxillary (3) 4",-4.011480331,-3.348622894,-2.469649506,-0.629048491,-1.321409607,-1.241198063,-6.349346161,-8.272400665,-5.144023132,-18.1061615,-4.037976456,-0.611166954,-1.3255373,-4.151942444,-4.242090607,-2.4267313,-2.980090332,-1.70635376,-1.486295223,-1.659796906,-10.10549469,-3.290172577,-2.572850227,-2.28161869,-6.36531105,-6.253523254,-8.801141357,-2.118634415,-7.389789581,-3.453219986,-2.721856689,,-9.767105103,-1.668546677,-7.58598175,-5.006924057,-6.426419067,-1.629335213,-6.795236969,-6.173963928,,,-0.821089554,-2.366654396,,,-3.21335144,,,-2.91668129,-3.032399368,-2.877998734,-2.022315598,-2.58205719,-3.415861511,-5.232838821,0.211523056,-2.861728859,-10.16883469,1.229677963,0.605331993,0.613375092,-3.336623764,-3.154431534,0.840460587,0.382249618,-1.576976109,0.623091793,-3.053551865,0.883750725,-4.162034988,-13.48966522,-3.049060059,1.137606621,-2.955664825,-2.652305603,-3.452990341,-3.954495239,-2.137881088,1.223624992,-2.573841667,0.460906363,0.603376913,1.270707512,2.125867081,-2.246532059,-2.946775055,-2.572904015,-1.207897186,-3.181626701,1.03275156,-1.966620636,-3.166997337,-1.963121796,-2.989634514,1.042491722,-0.845152378,-2.001996803,2.40076561,0.556747103,1.076436806,0.655899811,1.071981144,-12.40582275,-9.274461365,-2.995407867,-2.194500923,-17.25799408,1.191831493,1.356008816,1.703884125,0.630012083,0.888566113,-4.081454468,0.675838709,-8.730389404,0.992316532,-2.06943779,-5.023421097,-2.973963547,-2.997230148,-15.15491791,-3.223880005,-2.2191082,-0.090861446,1.096924114,-2.910348892,0.677195978,-4.25017395,-2.471600342,-2.689976501,1.74604454,-3.347592163,-3.598458862,-3.01941433,-1.855006599,-1.435882092,-6.626535034,-3.723571396,-2.865870094,-3.507534409,1.104535103,0.548795605,-15.71567688,-1.25643692,1.395150757,0.71768527,0.481672573,0.852157307,1.797771454,0.97702713,-3.343154907
"Z CUR LM10 to LM15, anterio-ventral edge of premaxillary (3) 4",-20.73162231,-20.57822723,-22.38738708,-22.10352478,-21.85921173,-22.18376465,-8.07490387,-8.3318367,-13.72127991,-4.235084915,-11.95735931,-20.85778656,-20.96263275,-10.74382706,-11.25127487,-22.26869812,-20.5983551,-21.9423584,-22.87874451,-21.36510162,-7.829026031,-22.72219543,-20.13574829,-20.14718628,-8.897083282,-9.13912735,-8.283008575,-19.8093399,-7.862327576,-12.40882416,-21.23346252,,-7.892314148,-26.11169128,-7.402310944,-11.63507843,-9.68759613,-20.9693985,-7.973196411,-8.838272858,,,-21.47649231,-19.81985168,,,-11.50307159,,,-22.54791718,-21.96759186,-21.88236542,-21.61582031,-22.13898773,-21.11522064,-24.84525757,-27.23525391,-21.5907486,-27.18092651,-27.74490051,-28.6475708,-27.79661865,-20.51340179,-26.29612122,-28.47473145,-27.72714844,-23.1641922,-27.13500366,-20.92961273,-28.29657288,-20.4396759,-23.38930969,-22.51818848,-29.36001282,-21.27420197,-20.8674881,-22.30284576,-20.1990509,-24.00366669,-28.62679749,-22.19774933,-27.54053955,-27.03168335,-28.46078796,-29.79028015,-22.94085999,-21.61154633,-21.67552338,-24.11369171,-20.42569885,-28.70587158,-20.60290985,-20.7676712,-23.76195221,-27.23921814,-28.22772217,-24.75183868,-22.2716217,-30.29440613,-26.93667603,-28.65798035,-26.93011475,-29.03652649,-13.27965546,-13.67623138,-22.17306061,-20.84659424,3.52400856,-29.49478455,-28.45070801,-28.79372253,-28.07994385,-28.31872253,-20.02924347,-27.57634888,-12.07672272,-28.57200317,-23.66283569,-21.59340668,-22.66971436,-22.28884888,-9.600543976,-22.2601593,-22.18992767,-26.60447693,-27.30505981,-22.23829498,-27.70865173,-21.25778961,-22.06650543,-22.21443176,-29.1167511,-20.19488983,-27.29494934,-20.57118073,-23.0269577,-22.68867493,-15.05035095,-24.4269516,-21.29029694,-20.4052475,-27.96529541,-26.94483337,-2.427154922,-24.24451904,-28.11479187,-27.8723999,-28.3706543,-27.89917297,-29.21864624,-29.10074463,-21.46027069
"X CUR LM10 to LM15, anterio-ventral edge of premaxillary (3) 3",20.0447876,20.70772705,19.78789063,-9.965891266,-7.998979187,-9.144652557,-15.28112335,-13.49174042,10.53421402,13.82414703,7.926903534,-8.558524323,-8.041854858,12.54824829,9.943048859,-7.019612122,-7.617501068,-8.832342529,-7.957115173,-8.466728973,-16.66171722,-7.963504791,-5.293900681,-7.6346138,-14.74360504,-17.08141785,13.3252121,-9.332540131,-14.623909,10.0030983,-8.474812317,,14.52056732,-5.937498093,-12.56166611,12.33461838,-15.82156067,-8.48356781,-16.3188736,-15.01536713,,,-8.153816223,-9.585919952,,,12.78495483,,,17.39866943,17.68578033,17.72153473,19.48584137,18.50500641,18.334935,-5.830422211,4.254795456,-4.540652466,-1.689433479,3.221300507,2.390890884,2.852112007,18.97891846,-1.716488457,4.544856262,3.092419815,20.56081696,4.670331573,19.31880188,4.31780014,19.4437439,9.210276031,-4.789525223,4.875712585,19.74955292,20.92715302,18.62653503,18.47898254,-5.734949493,4.437398148,-4.912004471,3.431542969,3.704771042,3.13909359,4.315580368,21.19455414,22.21941528,21.50624847,-5.5208004,20.42528839,5.618365097,19.18772736,19.75937805,-5.686584473,-2.974453354,2.714863205,-7.131787872,19.12963257,5.924618912,4.295327759,3.768288422,2.341486931,3.415490723,16.01733398,-18.5352417,-4.84168396,20.9610611,-2.078736687,3.074868202,4.932347107,4.590341187,3.696522903,3.428336334,20.10825958,7.095230865,-14.85153656,4.196334457,-7.638999939,22.7786911,18.70546417,17.39320068,-10.97378769,18.77079163,20.02184753,3.655105972,3.598882294,17.21421051,4.579343796,20.08484344,19.57209778,19.69354858,2.858551788,19.65703125,17.9206955,18.5485199,18.96253662,-5.364865494,-15.3053009,-4.089441681,21.49815063,17.72872314,4.314944458,4.230911255,-5.234417725,-5.35800705,5.215600967,3.377768707,3.705921936,5.388035965,2.231205559,3.776932526,19.40282745
"Y CUR LM10 to LM15, anterio-ventral edge of premaxillary (3) 3",-4.043341827,-3.408036804,-2.513057899,-0.213660026,-0.784890985,-0.722631598,-6.228113556,-8.11377182,-5.069883728,-18.31336823,-4.027498245,-0.134121192,-0.864860821,-4.204135895,-4.264284134,-2.09350338,-2.609787178,-1.139151764,-0.99361496,-1.370083618,-9.909136963,-2.816233635,-2.118411064,-1.827497864,-6.158195496,-5.983207703,-8.458473969,-1.722056198,-7.174314117,-3.479380417,-2.197113609,,-9.968862915,-1.611412048,-7.472509766,-5.106134415,-6.205430222,-1.12782917,-6.570658875,-5.99894371,,,-0.377930546,-1.964751625,,,-3.229605865,,,-3.024578476,-3.136170197,-2.919609261,-2.011870956,-2.637212563,-3.537041855,-5.09978447,0.657666922,-2.48150444,-10.03225632,1.556875324,1.243430805,1.0249403,-3.346894073,-3.106661034,1.345925331,0.846012402,-1.571417999,1.030741501,-3.021549988,1.266725826,-4.216672897,-13.74640198,-2.641970634,1.44336729,-3.018539429,-2.621981049,-3.502732849,-3.9248806,-1.723762321,1.575885105,-2.160314178,0.809928417,1.108169079,1.664763641,2.590347099,-2.186656761,-2.940101624,-2.585599327,-0.856476307,-3.13470993,1.568878269,-2.144477081,-3.169108391,-1.627562904,-2.881104469,1.450307941,-0.328946352,-2.006224632,2.739901733,0.982635021,1.531349182,1.175742435,1.426960182,-12.16879807,-9.500205994,-2.550834084,-2.105951309,-17.41168976,1.668659782,1.870476532,2.081015205,1.034937191,1.293962479,-4.068613815,1.106695271,-8.979409027,1.417312431,-1.731575775,-5.019509506,-3.012697029,-2.456369972,-15.11800079,-3.197987366,-2.214396477,0.451957512,1.45039711,-2.896689415,1.149647903,-4.23536644,-2.436395836,-2.693810844,2.217127991,-3.377464294,-3.558701324,-3.018898201,-1.746601677,-0.904926395,-6.77335968,-3.574299622,-2.876029396,-3.55983429,1.678110504,1.049979305,-15.8081543,-0.756449938,1.817070961,1.148943424,0.952794838,1.198605824,2.225084877,1.453945255,-3.344848251
"Z CUR LM10 to LM15, anterio-ventral edge of premaxillary (3) 3",-20.45460358,-20.33697052,-22.1785614,-22.56398163,-22.39711456,-22.63188629,-8.266771698,-8.40763855,-13.48890686,-4.005099487,-11.6146431,-21.38345642,-21.40344543,-10.44785385,-11.00108185,-22.65636292,-20.98618317,-22.34022675,-23.44945374,-21.84526672,-7.90710144,-23.08223267,-20.531987,-20.64701843,-9.035863495,-9.361282349,-8.261381531,-20.20020447,-8.007779694,-12.10386963,-21.71015015,,-7.396274567,-26.54232483,-7.484406281,-11.34499512,-9.815368652,-21.38790741,-8.15480957,-8.939190674,,,-21.9603241,-20.17773438,,,-11.24221725,,,-22.35300293,-21.81318054,-21.69023132,-21.2845993,-21.93335571,-20.8660675,-25.40095978,-27.77493896,-21.99109344,-27.78956299,-28.22636719,-29.1337677,-28.37111816,-20.19036865,-26.85715332,-28.99333496,-28.23591003,-23.03053589,-27.50834961,-20.67245941,-28.82295227,-20.19896393,-23.12178192,-23.01716614,-29.81467896,-20.91720276,-20.54797821,-22.14029541,-19.80849304,-24.53181152,-29.08378296,-22.72359161,-28.11483154,-27.55826111,-28.84105225,-30.19155884,-22.74076843,-21.39714661,-21.45376129,-24.61352081,-20.11749725,-29.09170227,-20.34710541,-20.45428772,-24.27406464,-27.90635681,-28.67808533,-25.32467194,-22.15699463,-30.74459534,-27.44465637,-29.0719635,-27.38275146,-29.45651245,-13.30996704,-13.84953003,-22.53823853,-20.42406158,4.280275345,-29.93410339,-28.98598633,-29.23265686,-28.62361755,-28.89736633,-19.75077209,-27.99901123,-12.16087494,-29.07261963,-24.1405838,-21.18230591,-22.43533936,-22.18040771,-9.377115631,-21.9646759,-21.97850647,-27.16097107,-27.8066925,-22.04899902,-28.26307373,-20.90475311,-21.80241852,-21.99721985,-29.65881042,-19.91605072,-27.13746948,-20.34560394,-22.8144104,-23.09362946,-15.16851959,-25.13956909,-21.04680786,-20.16040955,-28.44489136,-27.41233521,-1.890411949,-24.70517578,-28.43880615,-28.39388428,-28.86357422,-28.28786011,-29.70293274,-29.5118103,-21.24486237
"X CUR LM10 to LM15, anterio-ventral edge of premaxillary (3) 2",20.71453094,21.29329224,20.43526611,-10.0496933,-8.104290771,-9.252619934,-15.90407104,-14.07443542,11.20478363,14.66181641,8.453531647,-8.724121094,-8.194146729,13.11361389,10.46884003,-7.043217468,-7.633133698,-8.904885864,-8.083357239,-8.645066071,-17.31024017,-7.829494476,-5.351900482,-7.744759369,-15.24020691,-17.63340912,13.89805145,-9.465100098,-15.2444519,10.57039413,-8.576377869,,14.58629303,-6.418393707,-13.21840973,12.99919891,-16.35090027,-8.56319809,-16.86696014,-15.58014221,,,-8.252963257,-9.743048096,,,13.32791138,,,17.86994171,18.27623901,18.3751236,20.15418549,19.2273407,19.03107147,-6.153727341,4.696468735,-4.140264511,-1.313087845,3.551938629,2.85216732,3.228165436,19.69323273,-1.82746067,4.824662399,3.440825653,21.18978577,5.043884277,19.9437851,4.682287979,20.04443359,9.702336884,-4.376223373,5.243323517,20.36404114,21.45008545,19.23232727,19.10109711,-5.457325363,4.778282547,-4.401509857,3.797564316,4.106807327,3.460187149,4.707432938,21.81103363,22.871521,22.19598846,-5.069231033,21.08265839,6.061882019,19.78321991,20.4347229,-5.294930649,-3.287998581,3.152988052,-6.638739777,19.82203064,6.327396393,4.756602859,4.052595901,2.619883156,3.754745102,16.64995117,-19.15710144,-4.423336792,21.70789948,-2.5166605,3.442589569,5.325960541,4.938606262,4.12065239,3.745611191,20.75731506,7.497309113,-15.45009918,4.55837822,-7.296773529,23.29297485,19.4103714,17.94766541,-11.57305908,19.47937622,20.74361115,4.082466888,3.788548279,17.91510925,4.822218704,20.8270874,20.28838348,20.25340118,3.198390388,20.22010345,18.57253418,19.13943787,19.71800995,-4.857412338,-15.90460815,-4.431459808,21.97266541,18.35814514,4.708021164,4.660948563,-5.681609726,-4.947230148,5.69584465,3.801175308,4.094918823,5.75022583,2.631967545,4.170009613,20.04956665
"Y CUR LM10 to LM15, anterio-ventral edge of premaxillary (3) 2",-4.292452621,-3.591001892,-2.710440636,0.167010605,-0.350804186,-0.246079564,-6.049280548,-8.033335114,-5.138295746,-18.28917389,-4.275729752,0.387869883,-0.314971566,-4.40880394,-4.389891052,-1.69474659,-2.244727898,-0.685882854,-0.571891785,-1.095666409,-9.612263489,-2.245384979,-1.721024132,-1.369249439,-5.871065903,-5.668235397,-8.01252594,-1.206996536,-6.91510849,-3.655794144,-1.664452171,,-10.24214859,-1.683413506,-7.302450562,-5.385152817,-6.080567932,-0.628013086,-6.342964935,-5.830133057,,,0.091836441,-1.507409,,,-3.398470306,,,-3.201737213,-3.336996078,-3.065011024,-2.181259537,-2.849180794,-3.814994812,-5.089527893,1.049554825,-2.165483665,-10.11383438,1.950043678,1.864417076,1.431456661,-3.532986832,-3.051492882,1.860076141,1.216929245,-1.702797318,1.358593941,-3.253022003,1.545758629,-4.478429794,-14.1309021,-2.308865738,1.656425095,-3.29771843,-2.75874157,-3.680662155,-4.155387497,-1.332753086,1.874658775,-1.763294601,1.097603989,1.516189957,1.920088768,2.924511528,-2.312098694,-3.097526932,-2.737343025,-0.57154541,-3.37684288,1.941044807,-2.492291069,-3.35148201,-1.322199345,-2.783176231,1.903974342,0.07074042,-2.171440697,3.026465416,1.276851845,1.952695274,1.58867197,1.748095322,-11.68089294,-9.762554932,-2.230727196,-2.170531845,-17.62961884,2.118029404,2.267672348,2.450277519,1.358686638,1.653110313,-4.247095108,1.392509365,-9.392637634,1.727096939,-1.476012611,-5.206289673,-3.14796772,-2.019065857,-14.84877472,-3.280174637,-2.407748985,0.861536121,1.923412323,-3.100433159,1.661343002,-4.495196533,-2.616334534,-2.789457703,2.564579201,-3.56217041,-3.665089798,-3.192221451,-1.88246479,-0.489508629,-7.101428986,-3.479131699,-3.007058525,-3.7935112,2.133704758,1.464179993,-16.04306641,-0.236242914,2.17525444,1.511127186,1.434076786,1.497720146,2.565986252,1.775889397,-3.522911072
"Z CUR LM10 to LM15, anterio-ventral edge of premaxillary (3) 2",-20.10856781,-20.02954712,-21.83929291,-23.11020203,-23.02235107,-23.29163055,-8.621578217,-8.777248383,-13.17785492,-3.871499252,-11.20794373,-22.00861511,-21.87086334,-10.07019577,-10.7224411,-23.14824677,-21.50881805,-22.92069397,-24.11644135,-22.48270874,-8.180205536,-23.43143768,-21.03379364,-21.26401062,-9.311045837,-9.758265686,-8.343643951,-20.65864563,-8.306310272,-11.72821274,-22.28553467,,-6.816387177,-26.9043457,-7.760919952,-10.97156906,-10.16555328,-21.92787018,-8.488352966,-9.189319611,,,-22.51011505,-20.58473206,,,-10.8756546,,,-22.04932556,-21.54620819,-21.3603775,-20.89333801,-21.68619232,-20.50326233,-25.9500885,-28.33241882,-22.42294922,-28.4671936,-28.61151123,-29.72972107,-28.93173523,-19.69538574,-27.6855011,-29.52817383,-28.77267151,-22.78614349,-27.93246155,-20.42994232,-29.34787292,-19.89342041,-22.83548126,-23.47135315,-30.3467865,-20.51083679,-20.17615204,-21.92167969,-19.39908752,-25.09002838,-29.63805542,-23.26378632,-28.71006775,-28.1068634,-29.33893127,-30.66226501,-22.41363525,-21.08977661,-21.08877716,-25.17259827,-19.71422272,-29.6755188,-20.19432373,-20.09290466,-24.72247772,-28.60699158,-29.17142029,-25.89216309,-21.83710938,-31.21278687,-27.95742188,-29.57276306,-28.00917969,-29.95757446,-13.27276001,-13.91539917,-23.13126526,-19.99792175,4.945827103,-30.35980835,-29.62356262,-29.75634766,-29.18518677,-29.44260864,-19.40130615,-28.47103271,-12.08226471,-29.63939514,-24.65412903,-20.75132141,-22.18960571,-21.80864716,-9.030099487,-21.5831665,-21.65794525,-27.6191803,-28.48746643,-21.8473053,-28.75879822,-20.5278717,-21.50243683,-21.62153778,-30.24761047,-19.44759521,-26.91499939,-20.03816833,-22.54655762,-23.46413879,-15.23939362,-25.86896362,-20.69226837,-19.81287384,-29.01554871,-27.80982971,-1.360957241,-25.28226776,-28.79789124,-28.91765137,-29.3065155,-28.69599609,-30.20418396,-30.04561462,-20.97200012
"X CUR LM10 to LM15, anterio-ventral edge of premaxillary (3) 1",21.23548889,21.708461,20.85476685,-9.979642487,-8.008149719,-9.229291534,-16.18379669,-14.52196198,11.65466385,15.39631195,8.726670837,-8.714157867,-7.991753387,13.44290161,10.86403351,-6.949918365,-7.601271057,-8.875701904,-7.97358551,-8.565525055,-17.82331543,-7.61375885,-5.306442642,-7.626854706,-15.66150208,-17.95817261,14.26861267,-9.479854584,-15.67439423,11.0311264,-8.590376282,,14.50974274,-6.980529785,-13.6726059,13.3971405,-16.82996674,-8.545360565,-17.30525513,-16.15187683,,,-8.088399506,-9.639785767,,,13.77116852,,,18.21554718,18.74920349,18.78430328,20.50506744,19.71703796,19.39342957,-6.468627167,5.026506805,-3.6124897,-0.9104146,3.869820404,3.143400002,3.595320129,20.1752243,-2.236199188,5.186526108,3.854275131,21.65489349,5.513525009,20.37090912,5.128403854,20.45688019,10.01471252,-3.864457321,5.705479813,20.79103088,21.86885376,19.69051971,19.52081909,-4.959381866,5.229528427,-4.014852905,4.120068741,4.472153091,3.816435623,5.101609039,22.35518494,23.31332245,22.78787231,-4.727145767,21.48144989,6.405659485,20.14265747,20.87989655,-4.817136765,-3.651887131,3.552870941,-6.113995743,20.35580139,6.824034882,4.979100418,4.305748367,2.835234451,4.034123611,17.31371307,-19.91726685,-3.9811409,22.27723236,-2.908776093,3.785458374,5.647587204,5.361096573,4.607103729,4.072505951,21.11634827,7.933889771,-15.97034149,5.017202759,-6.900766754,23.59542389,19.96403046,18.34541016,-12.03567886,20.02605438,21.1412674,4.506972885,4.075483322,18.38600922,5.368795395,21.2831192,20.75609283,20.84891205,3.592737961,20.73822784,19.10064545,19.65941467,20.27714233,-4.308004379,-16.47714386,-4.757674408,22.37119598,18.81535187,5.030513763,4.990572739,-6.192436981,-4.558603668,6.184067154,4.247973633,4.508285522,6.196221924,3.050251389,4.57428894,20.51440125
"Y CUR LM10 to LM15, anterio-ventral edge of premaxillary (3) 1",-4.504768753,-3.858969498,-2.916142654,0.528352213,0.001628732,0.039305189,-5.717479706,-7.925239563,-5.299536514,-18.39764252,-4.447199631,0.752950621,0.135844958,-4.623305511,-4.566781616,-1.241136742,-1.958813477,-0.448938751,-0.186142147,-0.765824223,-9.378643036,-1.710660934,-1.351110458,-0.949551296,-5.594152832,-5.405341721,-7.512193298,-0.740182972,-6.546767426,-3.900060272,-1.271092987,,-10.47822418,-1.88535862,-7.068611145,-5.614542007,-5.877611923,-0.258748865,-6.028876114,-5.676386642,,,0.621710539,-1.025154305,,,-3.624648666,,,-3.45798645,-3.530397034,-3.18409214,-2.297006798,-3.017314529,-3.978826904,-5.244015503,1.346076488,-1.980628204,-10.23267593,2.119225311,2.423103142,1.672259712,-3.653440475,-3.033536148,2.081114197,1.538420391,-1.786332321,1.587820625,-3.499011993,1.773374557,-4.706662369,-14.59400177,-2.008265877,1.875687218,-3.507277679,-2.923194695,-3.886425781,-4.485479736,-1.116221428,2.164476395,-1.573652744,1.341981792,1.749379539,2.073396301,3.137362099,-2.621668053,-3.320829391,-2.861465645,-0.420791578,-3.569297409,2.137859917,-2.871922302,-3.523175049,-1.175854111,-2.782281494,2.276109886,0.363179088,-2.336425591,3.328384018,1.452371502,2.353146935,1.897952843,2.01685524,-11.13840561,-10.20163574,-1.966038895,-2.194011688,-17.79603882,2.503885269,2.526567841,2.66497097,1.486224174,2.031098366,-4.425444412,1.644674492,-9.809776306,1.997788239,-1.365279484,-5.483587265,-3.334511185,-1.572944069,-14.54540558,-3.396525192,-2.557937813,1.301433659,2.23163929,-3.283430481,2.05567112,-4.740874863,-2.8264925,-2.824820137,2.87559948,-3.578337479,-3.787613297,-3.266062546,-2.100497818,-0.244468689,-7.395215607,-3.50929985,-3.164772224,-3.972191238,2.343255997,1.851655769,-16.36740112,0.020662202,2.412879372,1.674979401,1.769842529,1.839937019,3.061333656,2.094975281,-3.598203659
"Z CUR LM10 to LM15, anterio-ventral edge of premaxillary (3) 1",-19.61092224,-19.52978668,-21.44938202,-23.5818634,-23.44971466,-23.79730072,-9.038643646,-9.187489319,-12.78688736,-3.887444687,-10.82640991,-22.32292328,-22.35533142,-9.644746399,-10.32647629,-23.66884613,-22.04740295,-23.49752655,-24.55954895,-23.19416351,-8.522113037,-23.64289703,-21.55974731,-21.71342773,-9.718741608,-10.13323364,-8.397622681,-21.28635559,-8.704883575,-11.26420288,-22.88754272,,-6.146973419,-27.50015259,-8.10893631,-10.59810791,-10.62725067,-22.50923309,-8.871491241,-9.577813721,,,-22.93660126,-20.96437988,,,-10.4713829,,,-21.7213974,-21.15365295,-20.9798996,-20.5474823,-21.37323456,-20.18632355,-26.45531006,-28.77727051,-22.79578857,-29.01059265,-29.00021057,-30.21642456,-29.24589539,-19.221138,-28.3965271,-29.9905304,-29.14719543,-22.53443451,-28.28554382,-20.10844269,-29.66637573,-19.5040451,-22.47589569,-23.83920898,-30.81974487,-20.10013275,-19.7379364,-21.60808411,-19.14608459,-25.35152283,-30.12957153,-23.62012329,-29.06973572,-28.53623352,-29.80184021,-30.96507874,-22.19216766,-20.75601044,-20.95822601,-25.50216064,-19.36398468,-30.05656738,-20.0083374,-19.72990875,-25.07816162,-29.0078064,-29.62774353,-26.1272522,-21.45649414,-31.52991028,-28.42541504,-29.98973999,-28.45525818,-30.48272095,-13.31207123,-13.51940155,-23.63604279,-19.75332184,5.263642502,-30.70636902,-30.02177124,-30.39312439,-29.66282654,-29.95480652,-19.01257935,-28.93704529,-11.89020844,-30.05956116,-25.04405975,-20.2557785,-21.72002869,-21.41554565,-8.572520447,-21.46183929,-21.31266785,-27.98599548,-28.85704346,-21.57122498,-29.11056213,-20.22712555,-21.2268219,-21.2497406,-30.775354,-18.93249664,-26.59642639,-19.63709412,-22.23138733,-23.8124115,-15.28021088,-26.36671143,-20.27153473,-19.45530701,-29.38664551,-28.20357361,-0.808270168,-25.70951538,-29.18649902,-29.41714783,-29.69188538,-29.11990051,-30.61369324,-30.56247253,-20.66173553
