ID,JM157,JM156,JM155,JM15445,JM154,JM152,JM151,JM15026,JM15025,JM149,JM146,JM145,JM14452,JM14448,JM14417,JM14415,JM1420,JM134,JM11445,JM108,JM100,J7727,J5030,J3810,J3716,J20265,J17410,J17406,J17403,J17401,J17400,J16543,J16535,J16458,J16158,J15888,J15870,J13244,J11443,J11098,J10471,G41,G34,G27,G23,G13,EA2,CM967,CM966,CM952,CM933,CM862,CM861,CM860,CM675,CM674,CM6565,CM6540,CM6539,CM6523,CM3877,CM3795,CM3793,CM3792,JM1600,JM153,JM14447,J17407,J13235,CM3663,CM3662,CM3661,CM3660,CM3652,CM3651,CM3644,CM3643,CM3642,CM3543,CM3542,CM2991,CM2988,CM2980,CM2822,CM2794,CM2748,CM21,CM16495,CM15246,CM12786,CM12785,CM11764,CM10563,CM10562,CM10561,CG1,CDT8,BSW14,CM16483,JM188,CM3713,JM205,CM6541,JM2205,J17402,JM91,M10967,M29961,MRG4,JM213
Z LM61 R Most mesial point in hypoglossal foramen,-6.506045532,-5.879687119,-7.997189331,-18.45451202,-2.934547043,-6.384684753,-1.062339783,-19.961586,-19.28981781,-6.535660553,-19.4321579,-2.14383564,-18.38268127,-18.76825562,-7.057717133,-5.526423264,-5.550084686,-6.980495453,-1.284221363,-4.906932068,-1.519109249,-18.7323349,-18.153685,-21.32336731,-21.31427155,-5.638705444,-1.037594509,-18.45808105,-7.573022461,-5.949085617,-18.08020935,-6.276010895,-7.850514221,-5.349347687,-20.03936615,-8.388620758,-6.321536636,-8.35740509,-1.318818569,-6.642963409,-5.295358658,-18.77020416,-19.06286316,-19.54072876,-19.35618134,-19.06296539,-20.73950653,-6.547431946,-8.25255127,-11.44022064,-8.365526581,-9.123069763,-6.902228546,-6.951013947,-7.608227539,-6.752318573,-9.291600037,-6.21933136,-9.199472046,-11.45004807,-10.39553833,-12.72088013,-21.03815918,-9.242015839,0.956894207,-6.785907745,-17.53238678,-25.10077209,-5.819826508,-11.80803146,-7.837703705,-6.620266724,-17.38644714,-7.589741516,-7.322951508,-7.268032837,-6.053734207,-6.639186096,-8.476266479,-6.982946777,-8.378023529,-6.43694458,-6.472553253,-6.035160446,-10.27274628,-11.58264923,-6.920471191,-7.353603363,-22.14163818,-9.857867432,-9.298168182,-9.166906738,-8.030365753,-7.519900513,-7.02335434,-18.68465881,-19.8132843,-19.94862213,-12.28334351,-16.013591,-6.470072937,-7.290599823,-6.917809296,-18.0759201,-18.02591553,-6.631494904,-10.01903152,-14.54194183,-19.88313904,-6.781324768
"X LM60 L Paracondylar process of the exoccipital, ventral",11.863237,12.12033539,10.85764313,-4.133499146,-1.911589241,-5.500102997,0.679255819,-5.147806931,-4.787608337,12.48547668,-6.286547852,0.637703514,-3.921377945,-4.808205032,11.92572327,12.62442093,12.13526001,12.46404724,-0.068709534,13.18013916,1.148775959,-5.608069229,-5.537946701,-6.623636627,-6.412289429,12.27256012,0.804887772,-6.837294006,10.71956711,11.16910553,-4.39875145,11.78813934,13.27900696,-7.489237213,-7.540982056,10.83030396,12.4556282,11.83759155,-0.075456107,13.38538971,-4.851709747,-4.952069473,-5.167638397,-5.016579056,-4.750738907,-6.065652847,-7.30557785,12.69718552,12.48888397,-11.94014664,8.555821991,5.878582001,12.62027435,13.8611496,12.79020386,13.1529953,10.3219368,14.67223969,8.720264435,-11.68073502,8.557567596,7.179827118,-5.97110405,7.198348236,-0.437490177,11.79475021,-6.463103485,-18.33774872,1.674927521,-15.73047028,9.645748138,13.34201965,-8.603547668,8.257422638,8.79281311,12.36818466,14.5833252,4.232539368,8.274406433,15.35884399,14.69812622,13.92053375,12.37778931,14.38075562,-13.01746979,-11.27895279,13.64343414,13.49461212,1.264026165,-12.5733551,9.500074005,8.478373718,13.45628967,12.72529907,12.07754288,-3.782173157,-5.659252167,-7.327098083,-14.96394196,10.67590866,14.76009216,11.09348297,8.598722839,-4.346786118,-5.708562469,11.46734695,-13.00799255,-4.17061615,-6.025654221,12.94803009
"Y LM60 L Paracondylar process of the exoccipital, ventral",-12.32291107,-12.61094589,-10.55053101,-6.979553986,-13.47200317,-21.65562592,-14.60696869,-6.123639297,-7.708099365,-12.47424316,-7.290621185,-13.97910309,-7.112450409,-7.148410034,-10.98750153,-12.14196091,-11.86468201,-11.34554367,-13.82518768,-12.33432388,-14.14155273,-6.681912994,-6.679242706,-5.943409729,-5.225639343,-11.57737885,-13.5336319,-6.120263672,-10.36123428,-11.83026733,-7.754553986,-10.98728943,-10.38845825,-22.45246429,-6.882756805,-9.939221191,-11.17553101,-9.958753204,-14.31338654,-11.50362778,-22.24949188,-6.584094238,-6.469160461,-6.136885834,-6.224861145,-6.303564835,-5.16566391,-9.241703033,-7.921128082,-7.592755127,-2.050415039,-2.31062603,-7.349742126,-8.356240845,-8.289306641,-8.822460175,-2.023792458,-8.71282196,-1.81281414,-6.360293198,-2.70445137,-18.90540009,-2.453600311,-1.437358379,-14.63119354,-12.10656128,-7.456640625,-13.05303345,-24.76057434,-6.811676788,-2.183666039,-7.918997192,-8.483666229,-2.663965607,-2.822212219,-7.8236763,-9.216563416,-10.57119904,-0.368481207,-7.619850922,-7.932909393,-8.754873657,-8.832833862,-9.195098877,-8.164918518,-7.37721405,-8.171856689,-7.661695862,-5.707402039,-8.659583282,-2.91710701,-2.347042274,-7.948792267,-7.939034271,-8.463600922,-6.458325958,-6.808259583,-5.353710175,-6.308374786,-16.31218567,-8.270288849,-12.15304794,-3.254082489,-7.403846741,-7.359889984,-12.28684387,-1.854859161,1.042738628,-5.947481918,-11.13197403
"Z LM60 L Paracondylar process of the exoccipital, ventral",-6.342985916,-5.850925446,-7.341417694,-13.19792328,-2.371170616,-8.110354614,-0.455766249,-14.87617798,-16.5086792,-6.04793129,-14.23517609,-1.420370197,-13.18278198,-13.56965942,-6.282214355,-5.151043701,-5.463323593,-6.866387939,-0.187668514,-4.403030014,-0.60794611,-13.93700714,-13.20933228,-16.49938049,-16.09088745,-5.113654709,0.191216302,-13.2631958,-6.987871552,-5.213466263,-12.87588196,-6.020435333,-7.2955513,-7.34527359,-14.65846252,-8.126782227,-6.282263565,-8.224001312,0.111755717,-6.690851593,-6.262889481,-13.68365784,-14.11691895,-14.46981506,-14.44956512,-14.13733978,-15.52854614,-9.210707855,-10.97981186,-6.597956085,-12.69870605,-13.47557526,-9.556759644,-9.151866913,-9.824732971,-9.318745422,-14.48451996,-8.522376251,-13.56562347,-7.240505219,-14.68186493,-12.58505554,-18.31712799,-13.87434692,2.026182938,-6.702256775,-11.98191299,-21.19141846,-6.34262886,-7.158786011,-12.24433289,-9.280101013,-20.35722198,-11.76723938,-11.44115906,-9.716081238,-8.178988647,-5.941321564,-12.0918663,-10.67947235,-11.01850128,-8.792209625,-8.860851288,-8.585543823,-5.479202271,-6.925150299,-8.994651031,-9.906677246,-25.03903503,-5.06693306,-14.02413025,-13.20464325,-10.5378624,-9.983883667,-9.426101685,-13.6088501,-14.85602264,-14.75200043,-7.717671967,-14.1863205,-9.097434998,-7.223590088,-10.96788101,-13.0840744,-12.78081665,-5.922887421,-10.71533051,-15.74085846,-14.85410156,-6.70619278
"X LM6 Ventral lip of foramen magnum, midline",7.57013092,7.850458527,7.068864441,-4.058029175,-5.853337097,-2.806693077,-3.510944748,-4.602536774,-4.546956635,8.288230896,-6.179896927,-3.285599899,-3.934499741,-4.778134155,7.999223328,8.486980438,8.365275574,8.429376221,-3.548946762,8.839240265,-2.944378853,-4.981998062,-5.500753021,-5.829989243,-5.806487656,8.00763092,-3.208170319,-6.188593674,7.018767548,7.319784546,-4.683271408,7.871801758,9.434976196,-4.27098732,-7.210046387,7.000373077,8.237709045,8.127928925,-4.041025925,9.501361847,-2.287865829,-5.10797348,-5.323894119,-4.611452103,-4.708336258,-5.991843414,-6.794163513,9.411591339,9.178126526,-11.01875992,8.034106445,5.262828445,9.881491852,10.72134094,9.582293701,10.38069839,9.941577148,11.38105698,8.006034851,-10.86494827,8.733837128,9.020993805,-2.975999832,6.561318207,-4.096218109,7.389818573,-6.873525238,-16.88144989,-1.275547791,-14.85170898,8.872180176,10.06123581,-7.986456299,7.587384033,8.204389954,9.515473175,11.20796051,1.004700184,8.558361816,12.45039978,11.59043961,10.83730164,9.423113251,11.08743362,-12.65247803,-10.62298431,10.57804031,10.55655899,-1.039059734,-12.6837471,9.083436584,8.216295624,10.34046326,9.657034302,9.213313293,-3.57199173,-5.126777267,-6.640558624,-14.39260406,9.843496704,11.85020676,7.359883881,7.64875946,-4.69618721,-5.770460129,7.288134766,-9.845780945,-0.281340408,-5.777732086,8.749732971
"Y LM6 Ventral lip of foramen magnum, midline",-11.33517914,-11.58226089,-10.67784119,-5.213766479,-13.36034241,-18.84372253,-13.74050903,-3.974791718,-4.524268723,-11.77446365,-4.561084366,-13.5329361,-5.048868942,-5.244205093,-10.73670731,-12.14256668,-11.41005402,-10.97240372,-13.81976166,-12.05355911,-13.89257965,-4.347724152,-4.773928833,-3.477430725,-3.064170837,-11.22063675,-13.53711243,-4.090196609,-10.07546005,-11.79988785,-5.603542328,-10.90230331,-10.39152298,-19.80088196,-4.809518433,-9.794632721,-10.97114182,-9.812083435,-13.87343597,-11.13108597,-19.14835205,-4.403279114,-4.26002655,-4.15303688,-4.266679382,-4.057675171,-2.919462013,-10.06400528,-9.002064514,-5.438799286,-4.310239029,-3.955129242,-8.883070374,-9.615414429,-9.370251465,-10.05729828,-4.029423904,-10.19757996,-3.945118713,-4.809565353,-4.291291809,-15.39231415,-1.492582035,-3.397089767,-14.69458313,-11.19389343,-5.101164246,-10.35851364,-21.94499207,-4.488479233,-4.107655334,-9.285706329,-11.62547073,-4.622108459,-4.752546692,-8.971082306,-10.24691925,-12.46899338,-3.022714043,-8.287802124,-9.23841095,-10.14698639,-10.06320267,-10.42150269,-5.931984711,-5.365696335,-9.578411102,-8.776875305,-8.532331848,-6.355947876,-4.333914566,-4.010715866,-9.481674194,-9.202675629,-10.18397446,-4.235161591,-4.409486008,-3.699326706,-4.36831398,-12.53961258,-9.749120331,-11.3639473,-5.459817123,-5.52835083,-5.388019562,-11.41016159,-2.357540894,0.356508851,-4.118371964,-11.11121063
"Z LM6 Ventral lip of foramen magnum, midline",-6.357447052,-5.925830841,-7.336727142,-16.56958771,-2.636206627,-7.04384079,-0.624075222,-18.09045258,-18.12183228,-6.27268486,-17.58899841,-2.097272491,-16.60403748,-16.95315094,-6.870806885,-5.181910324,-5.520540619,-6.795204163,-0.69032464,-4.313811493,-1.038239288,-17.00648499,-16.42456818,-19.49365692,-19.30806732,-5.158303452,-0.644685125,-16.54259338,-7.591098785,-5.67420311,-16.21660004,-6.471600342,-7.848412323,-6.277845764,-18.14363708,-8.287036133,-6.152285385,-8.228652954,-0.838398457,-6.431547546,-5.96832428,-16.87378998,-17.18027496,-17.74452667,-17.68598022,-17.35440826,-18.74322968,-7.340874481,-9.065570068,-9.762239075,-9.698679352,-10.39261246,-7.625183868,-7.270788574,-8.050296021,-7.188543701,-10.68747482,-6.724006653,-10.46351852,-10.01652603,-11.85215149,-12.91473083,-20.14208527,-10.63086395,1.229940987,-6.366302872,-15.552034,-23.59828033,-5.987831497,-10.33908539,-8.824765778,-7.131557465,-18.58892365,-8.900944519,-8.537415314,-7.899021149,-6.583429718,-6.263978577,-9.362317657,-8.098154449,-9.268735504,-7.058906555,-7.075579071,-6.867942047,-8.711123657,-9.926358032,-7.515497589,-7.981050873,-23.23118896,-8.285106659,-10.74106903,-10.43016663,-8.730995941,-8.312160492,-7.542580414,-16.83348389,-18.23918304,-18.00679779,-10.59492264,-15.77124786,-7.245918274,-7.072273254,-8.098294067,-16.29753265,-15.98747253,-6.152283096,-10.28541031,-14.63856659,-18.30100555,-6.746164703
"X LM59 R Paracondylar process of the exoccipital, ventral",3.729738617,4.129802704,3.094112015,-5.35789299,-9.694228363,-0.230819798,-7.715342712,-5.585083771,-5.203755951,4.536255264,-6.463470459,-7.100312042,-5.066652298,-5.628087616,3.984143066,4.549237442,4.981077576,4.728510284,-7.075352478,4.685964584,-6.802118683,-5.900593185,-6.726488495,-6.275711441,-6.390862274,4.046022415,-6.974711609,-7.237028503,3.169585991,3.629050064,-6.302126312,4.101114273,5.759768295,-1.290379238,-8.112017059,3.349847031,4.590043259,4.626380539,-8.053752136,5.900172424,0.112424684,-5.973949051,-6.221688843,-5.727042389,-5.706587601,-7.272974396,-7.643702698,7.116911316,7.064401245,-12.19454422,9.021814728,6.340030289,7.804854584,8.245333099,7.555322266,7.764144135,10.52535172,9.254438019,8.743417358,-11.74085236,9.84412384,11.68435287,-0.861803055,7.449791718,-8.019768524,3.465053177,-8.33225174,-16.97290802,-4.370732498,-15.83015747,9.845692444,8.132106781,-8.405084229,7.989328003,8.453489685,7.476914978,9.020429993,-1.434886646,9.536317444,10.32269363,9.54751358,8.434275818,7.106262207,8.244263458,-13.59463501,-11.04247665,8.513894653,8.386654663,-4.214022446,-13.91043396,10.05649796,8.959928131,8.228012848,7.240959167,6.428111267,-4.983427429,-5.894814301,-7.166081238,-14.67567749,10.01423569,9.699635315,3.533974075,7.974239349,-6.158993149,-7.044142151,3.310058212,-6.431141663,3.777772141,-6.35745163,4.941233826
"Y LM59 R Paracondylar process of the exoccipital, ventral",-11.8985527,-12.12717438,-10.72813797,-3.049650192,-13.21672516,-16.49689789,-14.78740387,-1.887530327,-1.57440958,-12.56297913,-2.383465385,-14.19980011,-2.952679253,-3.021395493,-11.36791,-12.6416748,-11.57003479,-11.41249695,-14.16056519,-12.76300278,-14.37593079,-2.37318058,-2.882409668,-1.876268196,-1.098854542,-11.81706924,-14.27234192,-2.114970016,-10.47958832,-12.3518631,-3.800083542,-11.41806488,-10.88156357,-17.80678406,-2.76384201,-10.28975677,-11.67684555,-10.18010025,-14.56637726,-12.04285812,-16.75735016,-2.492676163,-2.258579063,-2.08575592,-2.512813759,-2.097657204,-1.201502419,-11.88136215,-10.92375793,-3.38662262,-6.340773392,-5.996025848,-10.82915573,-11.70689774,-12.24356766,-11.79750824,-6.583315277,-12.3975563,-5.931955719,-3.001691818,-5.633352661,-12.50984497,0.27164104,-5.610401917,-14.72343597,-11.9916832,-3.057336235,-7.427680206,-19.96869812,-2.565001678,-6.268783188,-11.42267151,-15.12568665,-6.85965271,-6.905699921,-10.78643494,-12.34912033,-15.46237488,-5.882288361,-9.175627899,-11.25035095,-11.65847244,-11.72455444,-12.01900024,-3.932046509,-3.532647324,-11.11076431,-10.50143967,-10.40580139,-4.926499176,-5.882932663,-5.945046997,-11.26141357,-10.74538193,-11.79739761,-2.026127815,-2.135143471,-1.459603691,-2.508339882,-8.921257019,-11.25403366,-12.17074814,-7.217768097,-3.559963989,-3.422673035,-12.03221436,-2.48795681,-0.000348829,-1.782566261,-11.72582397
"Z LM59 R Paracondylar process of the exoccipital, ventral",-5.78108902,-4.794549942,-7.503486633,-19.33711243,-2.398894882,-4.934416199,-0.437858295,-21.44628296,-19.93457336,-5.613711929,-20.70821533,-1.211077881,-19.91266785,-19.8427536,-5.905183411,-4.260106659,-4.581909943,-6.157841873,-0.550557756,-3.715122223,-0.638791084,-20.060495,-19.48397522,-22.90290985,-22.40908661,-4.783973312,-0.333655024,-19.71109772,-6.535449219,-4.849316025,-18.79835815,-5.355324936,-7.148937988,-3.896017075,-21.62485504,-7.468014526,-5.213147736,-7.541661835,-0.437729502,-5.606486893,-4.085178757,-20.07744446,-20.35432739,-20.82909698,-20.91804352,-20.4399353,-21.99186707,-5.001470184,-6.630775452,-12.81337738,-6.697387695,-7.792762756,-5.166763306,-4.899937057,-5.255302811,-5.108187866,-7.430374908,-4.30999527,-7.445423889,-13.02354584,-8.967099762,-12.12069778,-22.65962982,-7.517281342,1.428976727,-5.505276108,-18.98975677,-26.38548889,-4.069444656,-13.49915619,-5.938536072,-4.823147964,-17.18887787,-5.76005249,-5.622550964,-5.544805908,-4.277292252,-5.926859283,-6.79831543,-4.899676895,-6.627742004,-4.391399765,-4.679735947,-4.167828369,-11.81208954,-12.85595551,-5.174097061,-5.654807281,-22.43782501,-11.41037064,-7.437641907,-7.674866486,-5.853863144,-5.815598679,-5.371170044,-19.80769501,-21.50831299,-21.17676392,-13.52237549,-17.09187775,-4.542247391,-6.290274048,-5.071759796,-19.39029541,-19.55829315,-5.720922852,-10.44099274,-14.87710724,-21.10059662,-5.409100723
X LM58 L Most dorsal point of the occipital condyle,11.03251572,11.42836761,10.20826187,-5.503738785,-2.338874817,-6.969369507,0.156825721,-6.513446045,-6.040230179,11.98761826,-8.265621185,-0.009155464,-5.553960419,-5.8804245,11.36065063,12.16896973,11.6728508,12.00977097,-0.518629408,12.26220474,0.481499958,-7.048046112,-7.105764771,-7.56136322,-7.544606018,11.33378754,0.505592251,-8.543184662,10.27110291,10.8999176,-5.859686661,11.55285492,13.1059433,-8.736894226,-8.715054321,10.28284607,12.16016693,11.56629868,-0.659801769,12.72255096,-5.810028076,-6.839179993,-6.624853516,-6.246357727,-6.382923889,-7.739438629,-8.718760681,13.09138336,13.0523941,-12.86300812,10.01867065,7.237029266,13.54133606,14.43149414,13.2470459,14.18573151,11.57665405,15.10039978,9.903007507,-13.10302887,10.25379028,7.441288757,-6.801076508,8.392945862,-0.823839092,10.81419067,-8.442790222,-19.73230743,-0.659893608,-16.98746796,11.10489273,14.00993805,-10.74002075,9.573921967,10.31334915,13.14609375,15.06169434,5.252977753,9.989849854,15.49828949,15.23152161,14.41912079,12.95202332,15.01992645,-14.41033325,-12.58896713,14.15888214,13.95061798,-0.924056339,-13.99623871,11.07948761,9.756369781,13.78137817,13.31640167,12.96791687,-5.361191177,-7.040752411,-8.237879181,-16.27478943,12.15920639,15.42166748,10.62356796,9.914717102,-5.796891785,-6.984215546,10.75652542,-12.79802551,-3.390412521,-7.28227005,12.36120682
Y LM58 L Most dorsal point of the occipital condyle,-14.66645203,-14.69979401,-13.89901733,-8.996530151,-16.7250885,-20.48173218,-16.83034058,-7.849407196,-8.642153931,-14.98620453,-8.413327026,-16.96209564,-8.655565643,-9.630580139,-13.74496765,-15.10849915,-14.15400543,-13.82780609,-16.92849274,-15.15534515,-17.06337433,-7.948210907,-8.336708069,-7.267313385,-6.55026474,-14.40726318,-16.19552765,-7.622174835,-13.21100616,-14.7401123,-9.636368561,-13.86746979,-13.11335602,-20.94872894,-8.977222443,-12.3550354,-14.007164,-12.73839264,-16.98853912,-14.18638306,-21.28309631,-7.865846252,-8.112191772,-7.956227875,-7.74953537,-7.755013275,-6.629113007,-11.69783096,-10.54294281,-9.300797272,-4.382636642,-4.279249573,-9.964862823,-10.86031113,-11.07225189,-11.63327408,-4.523014069,-11.34070892,-3.725239944,-8.008544159,-4.559066772,-18.21803894,-3.335565186,-3.631510925,-17.25321503,-14.36960754,-9.595780182,-13.94659576,-26.6510498,-8.045932007,-4.082495117,-10.46638489,-8.538076019,-4.948093414,-4.839716339,-10.2108345,-11.66107025,-12.83518982,-2.301578331,-10.63290787,-10.78759384,-11.70744095,-11.66424789,-11.83200607,-9.690143585,-8.736264801,-10.96550903,-10.29608917,-4.17414856,-10.53030243,-4.886403275,-4.491608047,-11.00481491,-10.70583344,-11.93566208,-8.014175415,-8.48441391,-7.807051849,-7.815193176,-15.06624756,-11.58458862,-14.60029449,-5.491402435,-9.582702637,-9.453540039,-14.71141052,-2.548796463,-0.401136923,-8.01827774,-14.07611237
Z LM58 L Most dorsal point of the occipital condyle,-6.133485794,-5.832777023,-6.766917419,-14.56112518,-2.657673645,-5.738614273,-0.342502308,-16.80776672,-18.85024414,-6.129691696,-15.99501801,-1.663984489,-14.81487732,-15.71322937,-6.574523926,-5.671008301,-5.220959854,-6.618827057,-0.137870038,-4.400778961,-0.49767108,-15.78113708,-14.79508362,-18.18420868,-17.55295563,-4.727308655,0.21107409,-14.62851105,-6.768618774,-5.833283997,-14.41256256,-6.183073425,-7.201022339,-5.070344543,-16.68955536,-7.569528198,-6.024151993,-7.905703735,0.021893519,-6.548685455,-4.191778564,-14.99358978,-15.84818115,-15.96940308,-15.94199982,-15.58931427,-17.11288147,-9.285353851,-11.15304108,-8.757891083,-13.72710724,-14.14602203,-9.851216888,-9.093210602,-9.753055573,-9.51740799,-15.33014374,-9.085434723,-14.19275055,-8.648794556,-15.4942276,-9.823932648,-20.62705078,-14.48294373,2.552680588,-6.380575943,-13.76614532,-23.39236145,-5.900941086,-8.90384903,-12.61020203,-9.38087616,-19.25842438,-12.71298523,-12.02453079,-9.766923523,-8.163144684,-5.904221725,-13.58035889,-9.917711639,-11.45236359,-9.135611725,-8.743740845,-8.548173523,-7.191777802,-8.409909821,-9.572241974,-10.23243256,-24.26126862,-6.927502441,-14.54710846,-14.25796509,-11.14895935,-10.22068558,-9.751940918,-15.22641754,-17.02342682,-16.74493256,-9.256639099,-12.82476654,-9.407879639,-7.070236206,-11.78722916,-14.93862915,-14.39927979,-6.030828857,-13.10853577,-18.08275146,-16.58016205,-6.789274597
X LM57 R Most dorsal point of the occipital condyle,4.350857544,4.969596481,3.948713303,-6.879483032,-9.244023895,-2.623992729,-6.598471069,-6.782998657,-6.467588043,5.321567917,-8.519544983,-6.331622696,-6.546964264,-7.063022614,4.788697815,5.401873398,5.507209778,5.523902512,-6.646001434,5.895101929,-5.830350876,-7.041963196,-8.027732849,-7.44243927,-7.735720062,5.121127701,-6.150056839,-8.882337952,3.840593338,4.290839386,-7.568652344,4.800275421,6.708210754,-4.218959045,-8.978180695,4.191043472,5.495537567,5.274296951,-7.268727875,7.05789566,-1.636743736,-7.339846802,-7.576130676,-7.029898834,-6.910756683,-8.559236908,-9.084954071,8.595968628,8.347187805,-13.03425598,10.50879593,7.734525299,9.584714508,9.636238861,8.653204346,9.10800705,11.74430771,10.5704895,9.967884064,-12.84649506,11.21712799,10.62540665,-2.392329216,8.699255371,-7.490451813,4.704617691,-9.631877136,-18.71354218,-5.590635681,-17.02436676,11.35306778,9.790563202,-10.73742447,9.419568634,9.906082916,8.80334549,10.44327621,0.387262011,10.97332458,11.65306168,10.73341827,9.816384888,8.688882446,10.0074295,-14.70023651,-12.32841492,9.711557007,9.510335541,-5.144445038,-14.89447021,11.39581985,10.08943558,9.348846436,8.750379181,8.099491882,-6.304491425,-6.894929504,-8.42481308,-16.0540451,12.21630859,11.45470123,4.443728256,9.660706329,-7.263267517,-8.009645081,4.186300659,-6.654489899,2.778547478,-7.66443634,5.990499878
Y LM57 R Most dorsal point of the occipital condyle,-14.99842224,-14.90512543,-14.04931183,-5.636312866,-16.54751892,-16.51902161,-17.18680115,-4.341925812,-3.251393127,-15.34252319,-5.070892334,-17.03377991,-5.5752491,-6.061071396,-13.86863861,-15.50893707,-14.48686676,-14.31969604,-17.0212738,-15.59541168,-17.805336,-4.909252167,-5.096476746,-4.060971832,-3.299491119,-14.70266876,-16.76710663,-4.661968231,-13.21053009,-15.07021637,-6.335569382,-14.39868622,-13.76923676,-17.37589874,-5.885161972,-12.7997757,-14.61243439,-13.15966339,-17.24975433,-14.71952057,-16.76994934,-4.730506516,-4.577874374,-4.532954407,-4.813185501,-4.264447021,-3.208620834,-14.26209564,-13.18410187,-5.802384186,-7.923479462,-7.17923584,-12.88041229,-13.65354309,-13.50151215,-14.47924652,-8.283072662,-14.3833847,-7.336663818,-4.99925499,-7.367697906,-13.1837204,-1.622878075,-6.967874146,-17.65578308,-14.84914398,-6.094449615,-9.454288483,-22.5756073,-4.922064209,-7.59338913,-13.43646698,-14.14330139,-8.46783371,-8.230754089,-12.75817261,-14.29763031,-16.63310547,-6.799544525,-11.77360535,-13.38612061,-14.15178528,-13.96550598,-14.36397095,-6.462560272,-5.695091248,-13.73865814,-12.63925476,-7.61651535,-7.565013123,-7.477502441,-7.785343933,-13.64557953,-13.15759583,-14.61674805,-4.651961517,-5.140483475,-4.213117981,-4.627445602,-8.90929184,-13.82905731,-14.92097626,-9.003552246,-6.203630066,-5.930662918,-14.85884399,-2.933186722,-1.280954266,-4.550960541,-14.73455963
